@node: #id_pdg,%+voisins,cause,motclef,type,content,label
a111,"a4580,a4748,a4887",vente des biens de la nation,"['biens', 'référendum', 'vente']",1,"référendum obligatoire lors de la privatisation d'un bien public (ex la française des jeux, edf, etc...)",vente des biens de la nation
a112,"a4558,a4835,a5021",politique,"['transport', 'pouvoir', 'loyer']",1,"les personnes qui sont au pouvoir doivent payer eux même leur loyer, edf, nourriture, transport......",politique
a113,a4711,gaspillage,['gaspillage'],1,lutte contre le gaspillage alimentaire des grandes surfaces,gaspillage
a114,"a4759,a4939,a4980",santé,"['monde', 'santé', 'mutuelle']",1,mutuelle pour tous le monde et non une sur mutuelle mis en place par mr hollande,santé
a115,"a4692,a4912",retraite des élus,"['retraite', 'élu']",1,identique au régime général,retraite des élus
a116,"a4692,a4741,a4945",retraite,"['coût de la vie', 'retraite', 'coût']",1,indexer le montant de la retrait sur le coût de la vie,retraite
a117,a4859,fraudes,['fraude fiscale'],1,lutte contre la fraude fiscale.,fraudes
a118,"a4690,a4846",richesse,"['richesse', 'partage']",1,partage des richesses,richesse
a119,"a4692,a4736,a4912,a4915,a4950,a4964,a4968,a5043",privilèges des élus,"['retraite', 'cumul', 'privilèges des élus', 'chauffeur', 'élu', 'hôpitaux', 'privilège', 'personnel']",1,"supprimer les privilèges des anciens élus ,cumul des retraites,garde du corps chauffeur,frais d obsèques etc...distribuer l ensemble et la totalité de ces sommes aux hôpitaux pour le recrutement du personnel.",privilèges des élus
a120,"a4564,a4788,a4810,a4901",ecologie,"['taxation', 'bateaux', 'carburant', 'société']",1,"taxer toutes les sociétés qui ont un impact environnemental, et aussi les bateaux de croisières et tanker qui ne respectent pas nos conditions d'utilisation des carburant. ainsi que les transports aérien. (taxation des carburants)",ecologie
a121,"a4621,a4766,a4837,a4912,a4915,a5051",les élus,"['salaire', 'entreprise', 'élu', 'député', 'privilège', 'sénateur']",1,supprimer de moitié les sénateurs et les députés que l'on ne voit jamais d ailleurs ainsi que leurs privilèges et plafonner leurs salaires.faire notes de frais comme en entreprise avec des sommes fixes.,les élus
a122,"a4675,a4726,a4748",ric,"['droit', 'référendum', 'ric']",1,"demander par référendum les possibilités du contenu de ces ric (révocabilité, certains droit internationaux ,etc.. ) et les conditions pour créer un ric ( nombre signature etc.,,)",ric
a123,"a4945,a4980",le coût trop élevé de la santé,"['santé', 'coût']",1,nationaliser les laboratoires pharmaceutiques,le coût trop élevé de la santé
a124,"a4635,a4701,a4766,a4967",l'écologie,"['écologie', 'égalité', 'entreprise', 'territoire']",1,"une égalité sur le territoire ,personne ne doit avoir de passe droit en terme d'écologie, ni les entreprises .",l'écologie
a125,"a4714,a4772,a4776,a4780",pouvoir achat,"['taxe', 'baisser les taxes', 'eau', 'facture']",1,baisser les taxes sur factures eau électricité gaz,pouvoir achat
a126,a5043,maison retraite publique,['personnel'],1,plus de personnel,maison retraite publique
a127,"a4613,a4826,a5051",amendes,"['fonction', 'amende', 'salaire']",1,faire payer les amendes en fonction et proportionnellement au salaire,amendes
a128,"a4593,a4634,a4721,a4809,a4890,a4891,a5021",politique,"['compte', 'élection', 'président', 'citoyen', 'pouvoir', 'lois', 'mandat']",1,"tenir compte lors d'élection des votes blancs .lors d'un mandat ,les citoyens doivent pouvoir être consulté sur la proposition de nouvelles lois .le président n'a plus tous les pouvoirs de décision .",politique
a129,"a4734,a4756",immigration,"['immigration', 'pays']",1,limiter le nombre de migrant chaque année .malheureusement notre pays n'a plus les moyens ....aidons les dans leur pays respectif  cela sera plus efficace .nous avons de nombreux sdf dans nos rue malheureusement .,immigration
a130,a4989,compte public,['développement'],1,"améliorer la visibilité de nos compte public .que l'état crée sa propre chaine tv pour nous informer sur son fonctionnement ,sa stratégie ,ses envies de développement ,etc",compte public
a131,a4661,manque d'écoute de notre classe dirigeante,['manque'],1,"ric carl
avec un seuil à 500 000 signatures",manque d'écoute de notre classe dirigeante
a132,"a4589,a4673,a4698,a4776,a4855,a4901",hausse carburant,"['taxe', 'carburant', 'hausse', 'taux', 'impôt', 'frais']",1,bloquer les hausses des taxes carburants et augmenter le taux de reduction sur les frais kilométriques lors de la déclaration d'impôts.,hausse carburant
a133,"a4692,a4933,a4954",les retraites dérisoires,"['retraite', 'carte', 'euro']",1,financer les retraites par la maîtrise de la fraude à la carte vitale( 20 milliard d'euros),les retraites dérisoires
a134,"a4559,a4627,a4813",la pollution,"['route', 'mise en place', 'pollution']",1,mise en place du ferroutage ou par voies navigables pour limiter le nombre de poids lourds sur les routes,la pollution
a135,"a4692,a4942,a4974,a4982",les retraites,"['indexer les retraites', 'retraite', 'inflation', 'français']",1,indexer les retraites sur l inflation de tous les français et valoriser les plus petites en dessous du smig,les retraites
a136,a4960,,['suppression'],1,pour lutter contre la technocratie suppression de l’ena,
a137,"a4645,a4835",différence de loyers suivant la zone géographique,"['loyer', 'france']",1,uniformiser et plafonner les loyers au m2 dans toute la france de manière à permettre aux plus démunis de se loger que ce soit à paris ou en province,différence de loyers suivant la zone géographique
a138,"a4682,a4692,a4974",retraite,"['retraite', 'étranger', 'français']",1,"- stopper le versement des retraites à l'étranger sans savoir si les gens sont toujours vivants, on exige un certificat pour nous, il doit en être de même pour les français vivants à l' étrangers. ils devront se présenter dans les consulats et signer un registre d’attestation",retraite
a139,"a4661,a4757,a5000",le manque de sécurité pour les cyclistes,"['ville', 'sécurité', 'manque']",1,"- faire des pistes cyclables sécurisées dans toutes les villes.
- faire des pistes cyclables sécurisées entre villages ou villes de moyennes importances",le manque de sécurité pour les cyclistes
a140,"a4581,a4729",chèque énergie,"['énergie', 'pétrole']",1,"etendre le chèque énergie au pétrole domestique et qu'il soit pris en compte dans les grandes et moyennes surfaces, station services...",chèque énergie
a141,,le recyclage des piles des voitures electriques,[],1,que faire de ces batteriess,le recyclage des piles des voitures electriques
a142,"a4778,a4821,a4847,a4876,a4992",baisse du pouvoir d'achat,"['revenu', 'csg', 'baisse de le pouvoir', ""baisse de le pouvoir d' achat"", 'baisse']",1,supprimer la csg pour tous les revenus inférieurs à 2000 €,baisse du pouvoir d'achat
a143,"a4705,a4743,a4776,a4778,a4821,a4847",baisse du pouvoir d'achat,"['taxe', ""baisse de le pouvoir d' achat"", 'produit', 'baisse', 'ère', 'baisse de le pouvoir']",1,diminuer les taxes sur les produits de 1ère nécessité,baisse du pouvoir d'achat
a144,"a4628,a4671,a4867",huile de palme,"['projet', 'annulation', 'loi']",1,annulation du projet de loi du bio-carburant à l'huile de palme,huile de palme
a145,a4946,gouvernement,['gouvernement'],1,retablir isf,gouvernement
a146,"a4645,a4804,a4974,a5049",transitions écologique er numérique,"['france', 'transition écologique', 'transition', 'français']",1,"arrêter de torturer les français avec la transition écologique ( la france ne représente que 0,9% de la polution mondiale) et avec la transition numérique compliquée pour les anciens.",transitions écologique er numérique
a147,"a4820,a4855,a5051,a5056",impot sur le salaire,"['impot', 'impôt', 'tranche', 'salaire']",1,"réintroduire la demi-part pour les personnes veuves sans aucune restriction.
cette demande est de longue date
baisser les tranches d'impôts",impot sur le salaire
a148,a4945,impact carbone,['coût'],1,"publier le coût financier et l'impact carbone des déplacements de ceux qui nous gouvernent afin qu',ils prennent conscience de ce qu',ils dépensent",impact carbone
a149,"a4876,a4904,a4951",aah,"['revenu', 'conjoint', 'attribution']",1,"ne plus prendre revenu du conjoint dans le calcul attribution, sinon dépendant du conjoint et plus assez de revenu.
on peut pas se marier dans ses conditions, une vraie discrimination",aah
a150,"a4674,a4743,a4935,a4992,a5013",tva et csg,"['tva', 'augmentation', 'csg', 'produit', 'augmentation de la tva']",1,diminuer la csg et la remplacer par une augmentation de la tva sauf sur les produits de premiers nécessité,tva et csg
a151,"a4692,a4912",retraites des élus,"['retraite', 'élu']",1,aligner les retraites des elus à celles du regime general,retraites des élus
a152,a4692,retraite,['retraite'],1,"prendre en compte la pénibilité btp,infirmières etc...",retraite
a153,"a4692,a4942,a5010",retraites,"['indexation', 'retraite', 'inflation']",1,rétablir l'indexation de toutes les retraites sur l'inflation,retraites
a154,"a4902,a4954",le smic,"['smic', 'euro']",1,augmenter le smic le mettre à 1800 euros brut,le smic
a155,"a4555,a4687,a4692,a4776,a4869,a4918,a4939",taxe habitation,"['taxe', '', ""taxe d' habitation"", 'retraite', 'monde', 'personne', ""d' habitation""]",1,"il est injuste que quelqu’un qui  a fait la fourmi toute  sa vie  pour avoir une retraite convenable  soit aujourd’hui puni  en continuant de payer  la taxe d’habitation  alors que les cigales  ne la paient plus 
ou tout le monde ou personne",taxe habitation
a156,a4556,noos - proposition pour ou contre,['avis'],1,supprimer cette proposition d'avis pour ou contre une proposition et la remplacer par un classement effectué à partir de la fréquence des occurrences  sur un même thème,noos - proposition pour ou contre
a157,"a4689,a4981",la démocratie représentative actuelle,"['démocratie', 'institution']",1,instaurer le ric etm epnm pour être en mesure de modifier les institutions,la démocratie représentative actuelle
a158,"a4804,a5049,a5055",transition écologique,"['transition', 'construction', 'transition écologique']",1,obliger les nouvelles constructions à prévoir des équipements de production / autoconsommation,transition écologique
a159,"a4762,a4842,a4902",smic,"['1500 €', 'smic', 'logement']",1,"mettre le smic à 1500€.
proposer à monsieur macron de vivre 6 mois avec uniquement le smic. qu'il cherche: un boulot, un logement.",smic
a160,"a4692,a4996,a5051",pouvoir d'achat,"['retraite', 'revalorisation', 'salaire']",1,revalorisation de tout les salaires et retraites à la hauteur de 10%,pouvoir d'achat
a161,"a4912,a4915,a4968,a5051",les privilèges des élus,"['privilèges des élus', 'privilège', 'élu', 'salaire']",1,plafonner leur salaires,les privilèges des élus
a162,"a4973,a4987",le vote  blanc,"['vote blanc', 'vote']",1,je propose que le vote blanc sois compté au moment du vote,le vote  blanc
a163,a4713,dette public,['dette'],1,établissement d'un audit de la dette,dette public
a164,"a4744,a4894,a4903",la dépense publique,"['dépense', 'zone', 'dépense publique']",1,univers carcérale: réduire la dépense en utilisant davantage le bracelet électronique dans une zone de résidence surveillée pour les détenus de délit mineur.,la dépense publique
a165,"a4870,a4958",education nationale,"['education nationale', 'education']",1,"- réforme de l' education nationale, que les parties technologique ne soit plus une voie de garage , mais un réel vivier pour les employeur, voir ll' exemple suisse ou allemand",education nationale
a166,"a4674,a4743,a4921,a5040",tva électricité,"['tva', 'consommation', 'produit', 'électricité']",1,"réduire la tva qui s'applique sur la consommation d’électricité de 20% à 10%.
tva à 30% sur les produits non alimentaires ou énergétiques issues d’importations hors ue.",tva électricité
a167,a4772,ecologie,['eau'],1,"les bouteilles en plastique doivent être remplacées par le verre et celui-ci doit être consigné. 
il faut se poser la question, par ailleurs, de la nécessité de mettre de l’eau en bouteille !",ecologie
a168,a4883,gestion forestière,['gestion'],1,le saccage des forêts est stoppée et la gestion en est rendue intégralement à l’onf. seul organisme sérieux en matière environnemental.,gestion forestière
a169,"a4734,a4939",immigration,"['monde', 'immigration']",1,"définir des quotas en faisant une sélection comme par exemple en australie.ne pas accueillir toute la misère du monde.
faire une sélection.",immigration
a170,"a4691,a4967,a5045",souffrance animale,"['souffrance', 'abattage', 'territoire']",1,"afin de lutter contre la souffrance animale, il convient d’interdire sur tout le territoire l’abattage halal.",souffrance animale
