@node: #id_pdg,%+voisins,cause,motclef,type,content,label
a64,"a64,a64,a143,a143,a349,a349,a1542,a1542,a1902,a1902,a2120,a2120,a2423,a2423,a2448,a2448,a3535,a3535",tva,"['tva', 'ère', 'taux', 'produit', 'baisse']",1,"baisse du taux sur les produits de 1ère nécessité, alimentations, prêt à porter de base,...",tva
a65,"a65,a65,a66,a66,a67,a67,a1481,a1481,a1951,a1951,a4187,a4187,a4188,a4188",limitation des dépenses des représentants du peuple,"['ensemble de la classe politique', 'ensemble de la classe', 'président', 'salaire', 'représentant', 'dépense', 'limitation', 'dépenses des représentants', 'de le peuple', 'élu', 'limitation des dépenses des représentants de le peuple', 'limitation des dépenses', 'ministre', 'fonctionnaire', 'député', 'préfet', 'des représentants de le peuple', 'des dépenses des représentants de le peuple', 'classe politique', 'peuple']",1,"salaire limité a 5000 €  brut pour l'ensemble de la classe politique  ( incluant président, ministres, élus, députés, haut fonctionnaires, préfets,  responsable et haut responsable d'entités publique).",limitation des dépenses des représentants du peuple
a66,"a65,a65,a66,a66,a1481,a1481,a4187,a4187,a4188,a4188",régime de retraite des représentants du peuple,"['ensemble de la classe politique', 'retraite', 'ensemble de la classe', 'président', 'représentant', 'ministre', 'de le peuple', 'élu', 'préfet', 'fonctionnaire', 'député', 'classe politique', 'peuple']",1,"alignement des retraites de l'ensemble de la classe politique ( incluant président, ministres, élus, députés, haut fonctionnaires, préfets,  responsable et haut responsable d'entités publique) sur le régime général.",régime de retraite des représentants du peuple
a67,"a65,a65,a67,a67,a1481,a1481,a1900,a1900,a1951,a1951,a3766,a3766,a4187,a4187,a4188,a4188",limitation des dépenses des représentants du peuple,"['transport', 'dépense', 'limitation', 'représentant', 'dépenses des représentants', 'de le peuple', 'limitation des dépenses des représentants de le peuple', 'limitation des dépenses', 'transports en commun', 'remboursement', 'des dépenses des représentants de le peuple', 'frais', 'des représentants de le peuple', 'peuple']",1,"remboursement des frais d'hôtel professionnels sur la base de 70 €  ( le montant peut être débattu ),  plafonnement pour les frais de transport ( taxi, transports en commun, frais kilométriques).",limitation des dépenses des représentants du peuple
a68,"a68,a68,a1221,a1221,a2083,a2083,a2816,a2816,a3034,a3034,a3152,a3152,a3361,a3361,a3411,a3411",non représentation citoyenne,"['département', 'commune', 'élu', 'pays', 'représentation', 'région']",1,obliger les élus à résider et travailler dans leur commune/département/région/pays et d'y avoir travaillé au moins pendant 6 ans. halte au parachutages.,non représentation citoyenne
a69,"a59,a59,a69,a69,a184,a184,a774,a774,a992,a992,a1432,a1432,a1574,a1574,a1598,a1598,a1620,a1620,a1639,a1639,a1955,a1955,a2000,a2000,a2157,a2157,a2280,a2280,a2413,a2413,a3217,a3217,a3417,a3417,a3494,a3494,a4005,a4005,a4121,a4121",vote,"['initiative', 'initiative citoyenne', 'référendum', ""référendum d' initiative citoyenne"", 'vote']",1,"mettre en place le référendum d'initiative citoyenne quelque soit l'objet de celui-ci (sous seules conditions d'un minimum de demandeurs, par exemple 1million, et que le sujet n'est pas fait l'objet d'un référendum depuis moins de 5 ans).",vote
a70,"a70,a70,a173,a173,a431,a431,a574,a574,a972,a972,a1200,a1200,a1271,a1271,a1393,a1393,a1586,a1586,a1907,a1907,a2034,a2034,a2043,a2043,a2060,a2060,a2069,a2069,a2083,a2083,a2202,a2202,a2479,a2479,a2493,a2493,a2495,a2495,a2815,a2815,a2816,a2816,a3002,a3002,a3041,a3041,a3179,a3179,a3191,a3191,a3233,a3233,a3446,a3446,a3508,a3508,a4103,a4103,a4106,a4106,a4299,a4299,a4443,a4443",communautés de commune,"['commune', 'maire', 'communauté']",1,une présidence tournante des com'com d'un an par maire qui la composent afin que ce ne soit pas les maires de la plus grosse bourgade qui décide seul de tout.,communautés de commune
a71,"a71,a71,a294,a294,a387,a387,a1476,a1476,a1735,a1735,a2416,a2416,a2420,a2420,a3033,a3033,a3293,a3293,a3899,a3899,a4306,a4306,a4391,a4391,a4485,a4485",misère,"['salaire', 'apl', 'aide', 'habitation']",1,"aucune ressource allouée sous le seuil de pauvreté, et que dans le calcul des apl, des aides sociales etc, ne soit pris en compte simplement le salaire et plus les ressources complémentaires.",misère
a72,"a72,a72,a95,a95,a569,a569,a840,a840,a849,a849,a1041,a1041,a1232,a1232,a1293,a1293,a1294,a1294,a1719,a1719,a1929,a1929,a1950,a1950,a2021,a2021,a2117,a2117,a3294,a3294,a3313,a3313,a3935,a3935",le chômage qui augmente,"['cice', 'chômage', 'pme']",1,redistribuer le cice aux pme pmi sous condition de ca et embauche,le chômage qui augmente
a73,"a49,a49,a73,a73,a83,a83,a144,a144,a283,a283,a289,a289,a420,a420,a550,a550,a656,a656,a701,a701,a813,a813,a866,a866,a1298,a1298,a1454,a1454,a1945,a1945,a2041,a2041,a2118,a2118,a2171,a2171,a2239,a2239,a2282,a2282,a2475,a2475,a2481,a2481,a2686,a2686,a2688,a2688,a2799,a2799,a2876,a2876,a2891,a2891,a2895,a2895,a2995,a2995,a2998,a2998,a3074,a3074,a3375,a3375,a3430,a3430,a3540,a3540,a3708,a3708,a3804,a3804,a3885,a3885,a3891,a3891,a4241,a4241,a4356,a4356",loi aliment,['loi'],1,revenir sur cette loi,loi aliment
a74,"a541,a541,a1417,a1417,a1731,a1731,a1985,a1985,a2509,a2509",les privilèges,"['commission', 'retraite', 'privilège', 'citoyen']",1,stopper tous les privilèges au niveau de l'état voir (retraite  comme  tout citoyens au bout de 40 années  s'i veulent s'investir après leurs retraites c'est sans rémunérations(ex:..mr.toubon )..supprimer toutes ces commissions payées grassement..,les privilèges
a75,"a75,a75,a585,a585,a645,a645,a843,a843,a1079,a1079,a1363,a1363,a1437,a1437,a1483,a1483,a1695,a1695,a2642,a2642,a2665,a2665,a2685,a2685,a3147,a3147,a3421,a3421,a3511,a3511,a4122,a4122,a4208,a4208,a4413,a4413,a4474,a4474,a4497,a4497",le système électoral,"['élection', 'système']",1,"qu'un candidat à une élection sénatoriale, législative ou présidentielle ne pourra être élu que s'il fait plus de 50 % des inscrits sur les listes électorales...sans quoi l'élection doit être invalidée et recommencée.",le système électoral
a76,"a634,a634,a1357,a1357,a2942,a2942",le système,"['taxe', 'france', 'énergie', 'produit', 'logement', 'transport', 'baisse', 'produits de première nécessité', 'produits alimentaires', 'impôt', 'système']",1,"une baisse sérieuse de toutes les taxes et impôts sur les produits de première nécessité (énergie, logement, transports, produits alimentaires, vêtements) avec certainement un effort supplémentaire à faire sur les produits bios, sains et fabriqués en france.",le système
a77,"a505,a505,a668,a668,a1493,a1493,a3245,a3245",le pouvoir d'achat,"[""pouvoir d' achat"", 'pouvoir', 'gouvernement', 'invalidité', 'euro', 'smic', 'revalorisation']",1,"revalorisation du smic : 1650 euros net
retraite, indemnité invalidité, aah ect : 1350 euros net
destitution  du gouvernement et aussi de l'assemblée
fin de mandat sans indemnité",le pouvoir d'achat
a78,"a78,a78,a632,a632,a648,a648,a847,a847,a908,a908,a1065,a1065,a1106,a1106,a1173,a1173,a1189,a1189,a1338,a1338,a1434,a1434,a1536,a1536,a2398,a2398,a2417,a2417,a2518,a2518,a2650,a2650,a2706,a2706,a2837,a2837,a2838,a2838,a2882,a2882,a2885,a2885,a2916,a2916,a3537,a3537,a3793,a3793,a3805,a3805,a4045,a4045,a4356,a4356,a4467,a4467",l'évasion fiscale et l'optimisation fiscale,"['optimisation', 'évasion', 'évasion fiscale']",1,plus contrôler l’évasion fiscale et faire en sorte d’empêcher l’optimisation fiscale,l'évasion fiscale et l'optimisation fiscale
a79,,salaires trop bas,"['salaire', 'augmentation', 'euro']",1,"une augmentation des salaires jusqu'à 2000 euros de 25 pour cent
augmentation du mimimum vieillesse à 1200euros minimum",salaires trop bas
a80,"a11,a11,a80,a80,a134,a134,a354,a354,a1921,a1921,a1926,a1926,a2657,a2657,a3215,a3215,a3472,a3472,a3679,a3679,a3789,a3789,a3793,a3793,a3952,a3952,a4146,a4146,a4288,a4288,a4513,a4513",radar,"['route', 'citoyen']",1,"redonner la fonction première, camera protection du citoyen, radar pas dans l'excès les mettre sur les routes accidentogenes",radar
a81,,reforme des retraites,['retraite'],1,ne pas instaurer la retraite à point,reforme des retraites
a82,"a82,a82,a354,a354,a357,a357,a468,a468,a1276,a1276,a1484,a1484,a2243,a2243,a2340,a2340,a2440,a2440,a2955,a2955,a2994,a2994,a3034,a3034,a3138,a3138,a3152,a3152,a3361,a3361,a3472,a3472,a4084,a4084,a4195,a4195,a4303,a4303,a4420,a4420",80 kmh,"['pouvoir', 'département', 'vitesse']",1,"rendre le pouvoir de décision aux départements, sans plafond de vitesse",80 kmh
a83,"a73,a73,a83,a83,a108,a108,a656,a656,a1298,a1298,a1883,a1883,a2118,a2118,a2383,a2383,a2799,a2799,a2998,a2998,a3804,a3804,a4491,a4491",comment pourrait-on rendre notre fiscalité plus juste et plus efficace ?,"['fiscalité', 'loi']",1,(remise en cause de la loi rothschild pour ainsi redevenir maitre de nos finances publiques),comment pourrait-on rendre notre fiscalité plus juste et plus efficace ?
a84,"a26,a26,a84,a84,a199,a199,a217,a217,a235,a235,a239,a239,a247,a247,a360,a360,a446,a446,a493,a493,a494,a494,a735,a735,a907,a907,a928,a928,a935,a935,a943,a943,a1042,a1042,a1149,a1149,a1191,a1191,a1306,a1306,a1356,a1356,a1549,a1549,a1688,a1688,a2040,a2040,a2323,a2323,a2564,a2564,a2692,a2692,a2694,a2694,a2927,a2927,a2939,a2939,a2946,a2946,a3120,a3120,a3340,a3340,a3344,a3344,a3352,a3352,a3573,a3573,a3674,a3674,a3690,a3690,a3719,a3719,a3881,a3881,a4000,a4000,a4422,a4422,a4459,a4459",justice,"['justice', 'gilets jaunes', 'police', 'jugement']",1,"justice la même  pour tous
christophe  dettinger arrêté puis détention provisoire avant jugement ( je ne conteste pas) par contre benalla circule comme il veut. il a tabassé des gilets jaunes avec un brassard police alors qu'il n'est pas policier.",justice
a85,"a85,a85,a110,a110,a179,a179,a310,a310,a494,a494,a610,a610,a643,a643,a751,a751,a871,a871,a877,a877,a1157,a1157,a1301,a1301,a1500,a1500,a1521,a1521,a1538,a1538,a1591,a1591,a1615,a1615,a1831,a1831,a1970,a1970,a2219,a2219,a2295,a2295,a2332,a2332,a2343,a2343,a2427,a2427,a2508,a2508,a2618,a2618,a2732,a2732,a3298,a3298,a3457,a3457,a3695,a3695,a3762,a3762,a4355,a4355,a4432,a4432,a4507,a4507",déserts médicaux,"['partie', 'médecin', 'consultation']",1,"limiter la paperasse des médecins. une partie devrait être transférable aux secrétaires médicales avec une simple validation du médecin (exemple: questionnaires médicaux remplis avec la secrétaire avant la consultation, validation après par le médecin)",déserts médicaux
a86,"a86,a86,a168,a168,a570,a570,a741,a741,a1161,a1161,a1428,a1428,a1649,a1649,a2543,a2543,a3521,a3521,a3569,a3569,a3823,a3823,a4139,a4139,a4189,a4189",les sociétés d'autoroute,"['gestion', 'argent', 'frexit', 'société', 'autoroute', 'pays']",1,"renationaliser la gestion de nos autoroutes et ainsi faire rentrer de l'argent pour notre pays qui servira aux infrastructures , ah oui l'ue ne veut pas = frexit",les sociétés d'autoroute
a87,"a87,a87,a306,a306,a1004,a1004,a1677,a1677",pouvoir d achat,"['tva', 'augmentation', 'retraite', 'augmentation de la tva', 'produit', 'tva sur les produits', 'imposition', 'handicapé', 'produits de luxe', 'luxe', 'pouvoir d achat']",1,une augmentation du smlc de 200 € mais sans charge sociale sans imposition et sans quotient familial dessus et que les 100€ aille aux retraités et aux handicapés on les finances avec une augmentation de la tva sur les produits de luxe,pouvoir d achat
a88,"a88,a88,a1022,a1022,a1923,a1923,a2337,a2337,a3012,a3012,a3093,a3093,a3511,a3511,a3927,a3927",la cinquième république,"['élection', 'instauration', 'proportionnelle', 'république', 'député', 'ric']",1,"passer à la sixième république ;instauration du ric, changement de présidence  nouvelles élections moins de députés , de la proportionnelle",la cinquième république
a89,"a543,a543,a1122,a1122,a2075,a2075,a2368,a2368,a2419,a2419,a2487,a2487",augmentation de tout les salaires,"['salaire', 'euro']",1,"augmentation de tout les salaires en dessous de 3000 euros, de 15% minimum .",augmentation de tout les salaires
a90,"a16,a16,a90,a90,a847,a847,a848,a848,a1040,a1040,a1091,a1091,a1094,a1094,a1131,a1131,a1132,a1132,a1173,a1173,a1203,a1203,a1894,a1894,a2128,a2128,a2137,a2137,a2138,a2138,a2719,a2719,a3027,a3027,a3455,a3455,a3675,a3675,a3729,a3729,a4042,a4042,a4114,a4114,a4132,a4132,a4140,a4140,a4207,a4207,a4261,a4261,a4263,a4263,a4312,a4312,a4372,a4372",injustice fiscale,"['injustice', 'injustice fiscale']",1,rétablir isf,injustice fiscale
a91,"a91,a91,a136,a136,a651,a651,a759,a759,a1087,a1087,a1506,a1506,a1922,a1922,a2541,a2541,a2747,a2747,a3400,a3400,a3419,a3419,a3584,a3584,a4035,a4035,a4252,a4252,a4258,a4258",suppression isf,['suppression'],1,rétablir isf,suppression isf
a92,"a1606,a1606,a2267,a2267,a2503,a2503,a4445,a4445",l'oligarchie,"['retraite', 'âge', 'salaire', 'avantage', 'obligation', 'élu', 'mandat', 'smic']",1,"réduire drastiquement le nombre des élus nationaux, supprimer tous leurs avantages ( fiscaux, retraites, post mandats etc )

 limiter leur salaire à 6 fois le smic avec obligation de présence, mettre une limite d'âge et un nombre limité de mandat",l'oligarchie
a93,"a93,a93,a100,a100,a972,a972,a1044,a1044,a1393,a1393,a1994,a1994,a2043,a2043,a2893,a2893,a3041,a3041,a3051,a3051,a3179,a3179,a3270,a3270,a3716,a3716,a4103,a4103,a4123,a4123,a4428,a4428,a4537,a4537",l'oligarchie,"['casier judiciaire', 'syndicat', 'justice', 'casier judiciaire vierge', 'communauté', 'commune', 'doublon', 'élu', 'communautés de communes', 'judiciaire vierge', 'français']",1,"- supprimer à l'échelon local tous les doublons liés à la décentralisation, aux communautés de communes et autres syndicats 

- casier judiciaire vierge obligatoire pour tout élu et justice identique à celles des français",l'oligarchie
a94,"a94,a94,a96,a96,a165,a165,a299,a299,a405,a405,a563,a563,a574,a574,a841,a841,a1313,a1313,a1354,a1354,a1436,a1436,a1981,a1981,a1989,a1989,a2312,a2312,a2347,a2347,a2381,a2381,a2458,a2458,a2465,a2465,a2965,a2965,a3053,a3053,a3132,a3132,a3196,a3196,a3200,a3200,a3299,a3299,a3353,a3353,a3357,a3357,a3589,a3589,a4175,a4175,a4281,a4281",education,['education'],1,"limiter les qcm au strict minimum. valoriser la réflexion, la résolution de petits challenges mettant en avant la débrouillardise intellectuelle et manuelle, le ""pourquoi j'apprends"".",education
a95,"a72,a72,a95,a95,a849,a849,a1041,a1041,a1124,a1124,a1195,a1195,a1232,a1232,a1293,a1293,a1294,a1294,a1950,a1950,a2117,a2117,a2749,a2749,a3168,a3168,a3294,a3294,a3313,a3313,a3500,a3500,a3518,a3518,a3973,a3973,a3998,a3998,a4451,a4451",la mauvaise répartition du cice,"['cice', 'pme', 'répartition']",1,"redistribuer le cice aux pmi , aux pme et à l artisanat plutôt qu aux multinationales",la mauvaise répartition du cice
a96,"a94,a94,a96,a96,a165,a165,a299,a299,a563,a563,a574,a574,a841,a841,a1313,a1313,a1354,a1354,a1846,a1846,a1981,a1981,a1989,a1989,a2226,a2226,a2381,a2381,a2458,a2458,a2465,a2465,a2839,a2839,a2846,a2846,a2965,a2965,a3053,a3053,a3132,a3132,a3196,a3196,a3200,a3200,a3353,a3353,a3357,a3357,a3589,a3589,a3758,a3758,a4175,a4175,a4281,a4281",education,"['education', 'emploi']",1,"les filières professionnelles devraient être mieux valorisées. avec beaucoup de pratique et de contacts avec des professionnels, ce sont les plus pourvoyeuses d'emplois.",education
a97,"a97,a97,a595,a595,a925,a925,a1546,a1546,a2100,a2100,a2408,a2408,a2429,a2429,a2497,a2497,a2521,a2521,a2676,a2676,a2855,a2855,a2891,a2891,a3172,a3172,a3223,a3223,a3263,a3263,a3380,a3380,a3695,a3695,a3743,a3743,a3814,a3814",banques,"['monnaie', 'création', 'banque', 'banque de france', 'france']",1,création d'une banque de france capable de battre monnaie en cas de faillite renationalisation de la banque défaillante.,banques
a98,"a98,a98,a129,a129,a169,a169,a206,a206,a289,a289,a451,a451,a486,a486,a621,a621,a820,a820,a919,a919,a929,a929,a959,a959,a964,a964,a1375,a1375,a1515,a1515,a1748,a1748,a1838,a1838,a1930,a1930,a1948,a1948,a2201,a2201,a2218,a2218,a2603,a2603,a2689,a2689,a2864,a2864,a3303,a3303,a3337,a3337,a3936,a3936,a4116,a4116,a4339,a4339,a4409,a4409,a4435,a4435",immigration,['immigration'],1,actuellement on a pas les moyens financiers d'accueillir tant d'immigration,immigration
a99,"a99,a99,a307,a307,a351,a351,a377,a377,a1062,a1062,a1541,a1541,a1555,a1555,a2039,a2039,a2047,a2047,a2782,a2782,a2952,a2952,a3210,a3210,a3418,a3418,a3601,a3601,a3771,a3771,a4249,a4249",politique,"['cumul', 'élu', 'mandat']",1,non au cumul des mandats et révocation à mi-mandat pour tous les élus,politique
a100,"a93,a93,a100,a100,a200,a200,a602,a602,a1044,a1044,a1280,a1280,a1545,a1545,a1822,a1822,a1994,a1994,a2473,a2473,a2833,a2833,a2893,a2893,a3239,a3239,a3477,a3477,a3716,a3716,a4048,a4048,a4542,a4542",les élus,"['casier judiciaire', 'judiciaire vierge', 'élu', 'casier judiciaire vierge']",1,casier judiciaire vierge pour les élus.,les élus
a101,,répartition des bénéfices,"['augmentation', 'actionnaire', 'réduction', 'richesse', 'bénéfice', 'entreprise', 'salarié', 'impôt', 'aide', 'répartition']",1,"augmentation des impôts ou réduction des aides  pour les  entreprises qui  ne respectent pas un répartion des richesse a minima de 40% des richesses  redistribué au salarié. 30 / 30 /40
30 % entreprises ( fonctionnement, r&amp;d ... ), 30 % actionnaires, 40 % employés",répartition des bénéfices
