@node: #id_pdg,%+voisins,cause,label,type,shape,content
a134,"a134,a134,a395,a395,a571,a571,a1926,a1926,a4437,a4437",la pollution,la pollution,1,square,mise en place du ferroutage ou par voies navigables pour limiter le nombre de poids lourds sur les routes
a135,"a135,a135,a1230,a1230,a1352,a1352",les retraites,les retraites,1,square,indexer les retraites sur l inflation de tous les français et valoriser les plus petites en dessous du smig
a136,"a15,a15,a136,a136,a651,a651,a1719,a1719,a1757,a1757,a3395,a3395,a3476,a3476,a3583,a3583",,,1,square,pour lutter contre la technocratie suppression de l’ena
a137,"a137,a137,a1112,a1112,a4335,a4335",différence de loyers suivant la zone géographique,différence de loyers suivant la zone géographique,1,square,uniformiser et plafonner les loyers au m2 dans toute la france de manière à permettre aux plus démunis de se loger que ce soit à paris ou en province
a138,"a138,a138,a1746,a1746,a3600,a3600,a3824,a3824",retraite,retraite,1,square,"- stopper le versement des retraites à l'étranger sans savoir si les gens sont toujours vivants, on exige un certificat pour nous, il doit en être de même pour les français vivants à l' étrangers. ils devront se présenter dans les consulats et signer un registre d’attestation"
a139,"a139,a139,a198,a198,a1636,a1636,a1714,a1714,a2555,a2555,a3679,a3679,a4513,a4513",le manque de sécurité pour les cyclistes,le manque de sécurité pour les cyclistes,1,square,"- faire des pistes cyclables sécurisées dans toutes les villes.
- faire des pistes cyclables sécurisées entre villages ou villes de moyennes importances"
a140,"a113,a113,a140,a140,a410,a410,a2496,a2496,a3386,a3386,a4544,a4544",chèque énergie,chèque énergie,1,square,"etendre le chèque énergie au pétrole domestique et qu'il soit pris en compte dans les grandes et moyennes surfaces, station services..."
a141,"a20,a20,a141,a141,a1568,a1568,a1702,a1702,a3394,a3394",le recyclage des piles des voitures electriques,le recyclage des piles des voitures electriques,1,square,que faire de ces batteriess
a142,,baisse du pouvoir d'achat,baisse du pouvoir d'achat,1,square,supprimer la csg pour tous les revenus inférieurs à 2000 €
a143,"a64,a64,a143,a143,a1542,a1542,a1902,a1902,a2423,a2423",baisse du pouvoir d'achat,baisse du pouvoir d'achat,1,square,diminuer les taxes sur les produits de 1ère nécessité
a144,"a144,a144,a1143,a1143,a1712,a1712",huile de palme,huile de palme,1,square,annulation du projet de loi du bio-carburant à l'huile de palme
a145,"a91,a91,a145,a145,a185,a185,a525,a525,a3120,a3120,a3484,a3484,a4140,a4140",gouvernement,gouvernement,1,square,retablir isf
a146,"a146,a146,a1424,a1424,a2184,a2184,a4107,a4107",transitions écologique er numérique,transitions écologique er numérique,1,square,"arrêter de torturer les français avec la transition écologique ( la france ne représente que 0,9% de la polution mondiale) et avec la transition numérique compliquée pour les anciens."
a147,"a147,a147,a1698,a1698,a3365,a3365,a3845,a3845,a4231,a4231",impot sur le salaire,impot sur le salaire,1,square,"réintroduire la demi-part pour les personnes veuves sans aucune restriction.
cette demande est de longue date
baisser les tranches d'impôts"
a148,"a148,a148,a3109,a3109",impact carbone,impact carbone,1,square,"publier le coût financier et l'impact carbone des déplacements de ceux qui nous gouvernent afin qu',ils prennent conscience de ce qu',ils dépensent"
a149,"a149,a149,a3407,a3407,a3442,a3442",aah,aah,1,square,"ne plus prendre revenu du conjoint dans le calcul attribution, sinon dépendant du conjoint et plus assez de revenu.
on peut pas se marier dans ses conditions, une vraie discrimination"
a150,,tva et csg,tva et csg,1,square,diminuer la csg et la remplacer par une augmentation de la tva sauf sur les produits de premiers nécessité
a151,"a5,a5,a151,a151,a226,a226,a2649,a2649,a2806,a2806,a3119,a3119",retraites des élus,retraites des élus,1,square,aligner les retraites des elus à celles du regime general
a152,"a152,a152,a1063,a1063,a1356,a1356,a1538,a1538,a1628,a1628,a2750,a2750",retraite,retraite,1,square,"prendre en compte la pénibilité btp,infirmières etc..."
a153,,retraites,retraites,1,square,rétablir l'indexation de toutes les retraites sur l'inflation
a154,"a8,a8,a154,a154,a543,a543,a786,a786,a1519,a1519,a1965,a1965,a3141,a3141",le smic,le smic,1,square,augmenter le smic le mettre à 1800 euros brut
a155,"a155,a155,a4269,a4269",taxe habitation,taxe habitation,1,square,"il est injuste que quelqu’un qui  a fait la fourmi toute  sa vie  pour avoir une retraite convenable  soit aujourd’hui puni  en continuant de payer  la taxe d’habitation  alors que les cigales  ne la paient plus 
ou tout le monde ou personne"
a156,"a156,a156,a403,a403",noos - proposition pour ou contre,noos - proposition pour ou contre,1,square,supprimer cette proposition d'avis pour ou contre une proposition et la remplacer par un classement effectué à partir de la fréquence des occurrences  sur un même thème
a157,"a157,a157",la démocratie représentative actuelle,la démocratie représentative actuelle,1,square,instaurer le ric etm epnm pour être en mesure de modifier les institutions
a158,"a158,a158,a1812,a1812,a2617,a2617",transition écologique,transition écologique,1,square,obliger les nouvelles constructions à prévoir des équipements de production / autoconsommation
a159,"a159,a159",smic,smic,1,square,"mettre le smic à 1500€.
proposer à monsieur macron de vivre 6 mois avec uniquement le smic. qu'il cherche: un boulot, un logement."
a160,,pouvoir d'achat,pouvoir d'achat,1,square,revalorisation de tout les salaires et retraites à la hauteur de 10%
a161,"a161,a161,a3266,a3266",les privilèges des élus,les privilèges des élus,1,square,plafonner leur salaires
a162,"a162,a162,a4262,a4262",le vote  blanc,le vote  blanc,1,square,je propose que le vote blanc sois compté au moment du vote
a163,"a163,a163,a2563,a2563,a2966,a2966,a2984,a2984,a3506,a3506",dette public,dette public,1,square,établissement d'un audit de la dette
a164,"a164,a164,a1345,a1345,a2209,a2209,a2707,a2707,a3626,a3626,a3966,a3966,a4256,a4256",la dépense publique,la dépense publique,1,square,univers carcérale: réduire la dépense en utilisant davantage le bracelet électronique dans une zone de résidence surveillée pour les détenus de délit mineur.
a165,"a165,a165,a4208,a4208,a4281,a4281",education nationale,education nationale,1,square,"- réforme de l' education nationale, que les parties technologique ne soit plus une voie de garage , mais un réel vivier pour les employeur, voir ll' exemple suisse ou allemand"
a166,"a166,a166",tva électricité,tva électricité,1,square,"réduire la tva qui s'applique sur la consommation d’électricité de 20% à 10%.
tva à 30% sur les produits non alimentaires ou énergétiques issues d’importations hors ue."
a167,"a167,a167,a2422,a2422,a3219,a3219,a3723,a3723,a3988,a3988,a4071,a4071",ecologie,ecologie,1,square,"les bouteilles en plastique doivent être remplacées par le verre et celui-ci doit être consigné. 
il faut se poser la question, par ailleurs, de la nécessité de mettre de l’eau en bouteille !"
a168,"a168,a168,a1770,a1770,a2363,a2363",gestion forestière,gestion forestière,1,square,le saccage des forêts est stoppée et la gestion en est rendue intégralement à l’onf. seul organisme sérieux en matière environnemental.
a169,"a169,a169,a1770,a1770,a2586,a2586",immigration,immigration,1,square,"définir des quotas en faisant une sélection comme par exemple en australie.ne pas accueillir toute la misère du monde.
faire une sélection."
a170,"a170,a170,a259,a259,a1241,a1241,a1745,a1745,a2258,a2258,a2841,a2841,a2988,a2988,a2990,a2990,a3064,a3064,a4446,a4446",souffrance animale,souffrance animale,1,square,"afin de lutter contre la souffrance animale, il convient d’interdire sur tout le territoire l’abattage halal."
a171,"a171,a171,a1703,a1703,a1922,a1922,a2541,a2541,a2802,a2802,a3041,a3041,a3284,a3284,a3882,a3882",ame,ame,1,square,"supprimer l'ame pour les étrangers qui viennent en france,et ne pas l'attribuer automatiquement"
a172,"a172,a172",l'argent trop cher,l'argent trop cher,1,square,baisser de 80 % le prix des iphones
a173,"a173,a173,a804,a804",l'organisation démocratique,l'organisation démocratique,1,square,"-il faut donc supprimer les assemblées régionales, les communautés de communes et le senat
-il faut augmenter le nombre de députés de manière à diminuer la taille des circonscriptions en superficie et en nombre d’habitants.
-modifier le mode de désignation des membres du conseil constitutionnel."
a174,"a174,a174,a175,a175",le beurre et l'argent du beurre,le beurre et l'argent du beurre,1,square,"supprimer ou réduire nos armées et développer une diplomatie de la paix dans le monde et utiliser les économies pour les priorités (santé, éducation, retraites, pouvoir d'achat, écologie....) regarder les exemples comme le costa rica sans armée depuis 1948"
a175,"a174,a174,a175,a175,a2674,a2674",le beurre et l'argent du beurre,le beurre et l'argent du beurre,1,square,"regarder l'exemple du président du mexique, obrador, . ses premières décisions:réduire le train de vie de l'état. par ex. il vit dans son appartement et transforme le palais présidentiel en musée ."
a176,,l'augmentation de la csg pour les retraités,l'augmentation de la csg pour les retraités,1,square,de supprimer l'augmentation de la csg pour tous les retraités ainsi que le retour de l'indexation des retraites sur l'inflation.
a177,"a177,a177",le chomage de masse,le chomage de masse,1,square,réduire les charges patronales pour les entreprises qui embauchent en france et pénaliser fortement celles qui délocalisent hors de france.
a178,"a178,a178",avantages élus,avantages élus,1,square,chaque avantage spécifique  doit être validé par un vote du peuple y compris pour le chômage et retraite par un référendum citoyen
a179,"a179,a179,a3431,a3431",pactes internationaux,pactes internationaux,1,square,"signatures de pactes internationaux uniquement après consultation
des 2 chambres voire consultation par référendum"
a180,"a180,a180,a536,a536,a3168,a3168",évolution des retraites,évolution des retraites,1,square,indexation des retraites sur coût de la vie
a181,,taxes,taxes,1,square,revoir à la baisse toutes les taxes
a182,"a182,a182",la politique actuelle de transition écologique,la politique actuelle de transition écologique,1,square,"de ne pas vouloir ""laver plus blanc que blanc"" alors que nous ne sommes pas seuls au monde (cf l'allemagne qui actuellement nous pollue avec ces centrales à charbon)"
a183,"a183,a183,a4228,a4228",taxe,taxe,1,square,pourquoi avons nous autant taxe en france nous vivrons nettement mieux sans autant la tva est a 21.6 avant 18.6 .pourquoi ne pas mettent 5.5 pour alimentation comme la restauration
a184,"a184,a184,a271,a271,a1432,a1432,a2459,a2459,a3417,a3417",référendum d'initiative citoyenne,référendum d'initiative citoyenne,1,square,mettre en place le référendum d'initiative citoyenne toutes matières
a185,"a145,a145,a185,a185,a3120,a3120,a4346,a4346",politique macron,politique macron,1,square,"retablir l'isf, combattre la fraude fiscale, baisse des salaires des haut fonctionnaires et du gouvernement."
a186,"a186,a186,a675,a675,a2451,a2451,a4150,a4150",pouvoir d'achat,pouvoir d'achat,1,square,"un smic à 1500 euros net, diminution de 300 euros de charges des entreprises vers 300 euros pour les salariès"
a187,"a187,a187,a2809,a2809,a3150,a3150",etat,etat,1,square,suppression des communes qui sont imbriquées les unes dans les autres rattachées vers la plus importante (économie importante)
a188,"a188,a188,a365,a365,a496,a496,a1430,a1430,a1524,a1524,a1629,a1629,a3018,a3018,a3036,a3036,a3129,a3129,a3393,a3393,a4210,a4210",politique macron,politique macron,1,square,suppression des privileges deputé et senateur et ministres et president
a189,"a189,a189",etat,etat,1,square,fin des privilèges des anciens premier ministres et députés après leur mandat rien
a190,"a190,a190,a1179,a1179,a3127,a3127,a3738,a3738,a3807,a3807",retraite,retraite,1,square,augmenter les retraites inférieures à 1500€ supprimer le gel d'indexation
a191,"a191,a191",organisation de l'état,organisation de l'état,1,square," plafond de rémunération des huissiers de l’assemblée à 2500 € / mens. comme les assistants parlementaires.
 fin des privilèges financiers, fiscaux et avantages en nature des anciens présidents et premier ministres.
 supprimer l’indemnité spécifique de haute responsabilité aux généraux."
a192,"a192,a192,a1767,a1767",les retraités obligés de faire les poubelles pour se nourrir,les retraités obligés de faire les poubelles pour se nourrir,1,square,augmenter le montant de la retraite pour ceux qui perçoivent le minimum retraite
